Type;Author Name;Album Name;Song Name;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Italiani;Vecchioni Roberto;Il capolavoro;Per un vecchio bambino;A;R;L;B;S;V;_;C;C;_;_;_;_;_;_;_;_;_;_;7380992
Italiani;Vecchioni Roberto;Il capolavoro;Samarcanda;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4599808
Italiani;Vecchioni Roberto;Il capolavoro;Sette meno uno;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3842048
Italiani;Vecchioni Roberto;Il capolavoro;Stranamore;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4149248
Italiani;Vecchioni Roberto;Il capolavoro;Un uomo navigato;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4874240
Italiani;Vecchioni Roberto;Il capolavoro;Vaudeville;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;1703936
Italiani;Vecchioni Roberto;Il capolavoro;Velasquez;x;M;L;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7352320
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Figlio Figlio Figlio;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6273024
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Il Lanciatore Di Coltelli;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4839424
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Il Mago Di Oz;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;9211904
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;La Bellezza;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6094848
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;La Mia Stanza;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6148096
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Ma Che Razza Di Dio c'è Nel Ciel;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7493632
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Malinconia Leggera;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;9347072
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Shalom;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;7116800
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Storia E Leggenda Del Lanciatore;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6692864
Italiani;Vecchioni Roberto;Il lanciatore di coltelli;Viola D'inverno;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7245824
Italiani;Vecchioni Roberto;Il re non si diverte;Giuda (Se Non Hai Capito ...);x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2265088
Italiani;Vecchioni Roberto;Il re non si diverte;Il Re Non Si Diverte;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5976064
Italiani;Vecchioni Roberto;Il re non si diverte;Intervallo I;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;450560
Italiani;Vecchioni Roberto;Il re non si diverte;Intervallo II;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1710080
Italiani;Vecchioni Roberto;Il re non si diverte;Messina;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2150400
Italiani;Vecchioni Roberto;Il re non si diverte;Ninna Nanna;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1769472
Italiani;Vecchioni Roberto;Il re non si diverte;Sabato Stelle;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4419584
Italiani;Vecchioni Roberto;Il re non si diverte;Teatro;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2215936
Italiani;Vecchioni Roberto;Ipertensione;Alighieri;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4419584
Italiani;Vecchioni Roberto;Ipertensione;Canzone Per Laura;x;x;L;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2775040
Italiani;Vecchioni Roberto;Ipertensione;Canzonenoznac;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2269184
Italiani;Vecchioni Roberto;Ipertensione;I Poeti;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3639296
Italiani;Vecchioni Roberto;Ipertensione;Irene;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3725312
Italiani;Vecchioni Roberto;Ipertensione;Pesci Nelle Orecchie;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5451776
Italiani;Vecchioni Roberto;Ipertensione;Tutta La Vita In Un Giorno;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1728512
Italiani;Vecchioni Roberto;Ippopotami;Aimez Vous Chopin (Una Serata Nor;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3133440
Italiani;Vecchioni Roberto;Ippopotami;Chiari Di Luna;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3534848
Italiani;Vecchioni Roberto;Ippopotami;Così Lontani Dalla Riva;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1685504
Italiani;Vecchioni Roberto;Ippopotami;E Noi Le Voci E Le Parole;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1470464
Italiani;Vecchioni Roberto;Ippopotami;Indiscreto;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1026048
Italiani;Vecchioni Roberto;Ippopotami;Ippopotami;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;5502976
Italiani;Vecchioni Roberto;Ippopotami;Nel Regno Di Napoli;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;4722688
Italiani;Vecchioni Roberto;Ippopotami;Notturno;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2410496
Italiani;Vecchioni Roberto;Ippopotami;Oltre Il Giardino;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;1437696
Italiani;Vecchioni Roberto;Ippopotami;Sogni D'oro;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3198976
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Archeologia;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2678784
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Fratelli;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2418688
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;I Pazzi Sono Fuori;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2797568
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Il Fiume E Il Salice;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2258944
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Io Non Devo Andare In Via Ferrant;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1488896
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;L'uomo Che Si Gioca Il Cielo A Da;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2277376
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;La Tua Assenza;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2818048
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Luci A San Siro;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2617381
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Povero Ragazzo;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;2068480
Italiani;Vecchioni Roberto;L'uomo che si gioca il cielo a dadi;Sono Solamente Stanco Da Morire;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1697792
Italiani;Vecchioni Roberto;Le Ballate;Bocca di rosa;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5263360
Italiani;Vecchioni Roberto;Le Ballate;Canzone per Alda Merini;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;6066176
Italiani;Vecchioni Roberto;Le Ballate;Fammi vedere tu;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4096000
Italiani;Vecchioni Roberto;Le Ballate;Figlio figlio figlio;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4456448
Italiani;Vecchioni Roberto;Le Ballate;Gli amici miei;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5844992
Italiani;Vecchioni Roberto;Le Ballate;Il mago della pioggia;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5660672
Italiani;Vecchioni Roberto;Le Ballate;L'amore mio;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4820992
Italiani;Vecchioni Roberto;Le Ballate;La bellezza;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4345856
Italiani;Vecchioni Roberto;Le Ballate;La mia ragazza;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5836800
Italiani;Vecchioni Roberto;Le Ballate;La stazione di Zima;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5681152
Italiani;Vecchioni Roberto;Le Ballate;Le lettere d'amore;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4894720
Italiani;Vecchioni Roberto;Le Ballate;Love song;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4345856
Italiani;Vecchioni Roberto;Le Ballate;Luci a San Siro;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6303744
Italiani;Vecchioni Roberto;Le Ballate;Samarcanda;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5214208
Italiani;Vecchioni Roberto;Le Ballate;Vincent;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5595136
Italiani;Vecchioni Roberto;Le Ballate;Viola d'inverno;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5136384
Italiani;Vecchioni Roberto;Le Ballate;Vorrei essere tua madre;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5218304
Italiani;Vecchioni Roberto;Luci a San Siro;Aiace;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;5474304
Italiani;Vecchioni Roberto;Luci a San Siro;Archeologia;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;6397963
Italiani;Vecchioni Roberto;Luci a San Siro;Fratelli;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;5791744
Italiani;Vecchioni Roberto;Luci a San Siro;I pazzi sono fuori;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;x;6682624
Italiani;Vecchioni Roberto;Luci a San Siro;Il fiume e il salice;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5380096
Italiani;Vecchioni Roberto;Luci a San Siro;Il re non si diverte;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;14325760
Italiani;Vecchioni Roberto;Luci a San Siro;Io non devo andare in Via Ferrant;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3547136
Italiani;Vecchioni Roberto;Luci a San Siro;L'uomo che si gioca il cielo a da;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5459968
Italiani;Vecchioni Roberto;Luci a San Siro;La farfalla giapponese;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;7444480
Italiani;Vecchioni Roberto;Luci a San Siro;Luci a San Siro;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6191104
Italiani;Vecchioni Roberto;Luci a San Siro;Lui se n'è andato;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6803456
Italiani;Vecchioni Roberto;Luci a San Siro;Ninna nanna;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4216832
Italiani;Vecchioni Roberto;Luci a San Siro;Parabola;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5140480
Italiani;Vecchioni Roberto;Luci a San Siro;Per tirare avanti;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5646336
Italiani;Vecchioni Roberto;Luci a San Siro;Povero ragazzo;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4921344
Italiani;Vecchioni Roberto;Milady;Alessandro ed il mare;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4829184
Italiani;Vecchioni Roberto;Milady;Certezze;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4435968
Italiani;Vecchioni Roberto;Milady;Gli anni;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3604480
Italiani;Vecchioni Roberto;Milady;Leonard Choen;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3203072
Italiani;Vecchioni Roberto;Milady;Mariù;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3665920
Italiani;Vecchioni Roberto;Milady;Milady;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3784704
Italiani;Vecchioni Roberto;Milady;Poesia scritta in un bar;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3649536
Italiani;Vecchioni Roberto;Milady;Polo Sud;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;8409088
Italiani;Vecchioni Roberto;Montecristo;Canzone da lontano;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3489792
Italiani;Vecchioni Roberto;Montecristo;Ciondolo;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;8626176
Italiani;Vecchioni Roberto;Montecristo;L'anno che è venuto;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4296704
Italiani;Vecchioni Roberto;Montecristo;La città senza donne - finale;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2072576
Italiani;Vecchioni Roberto;Montecristo;La città senza donne;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3395584
Italiani;Vecchioni Roberto;Montecristo;La strega;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5472256
Italiani;Vecchioni Roberto;Montecristo;Madre;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4427776
Italiani;Vecchioni Roberto;Montecristo;Montecristo;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4530176
Italiani;Vecchioni Roberto;Montecristo;Reginella;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2625536
Italiani;Vecchioni Roberto;Parabola;Cambio Gioco;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5278843
Italiani;Vecchioni Roberto;Parabola;Il Tamburo Battuto;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3775450
Italiani;Vecchioni Roberto;Parabola;Improvviso Paese;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6824878
Italiani;Vecchioni Roberto;Parabola;Io Non Devo Andare In Via Ferrant;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3544760
Italiani;Vecchioni Roberto;Parabola;Luci A San Siro;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6230539
Italiani;Vecchioni Roberto;Parabola;Lui Se n'è Andato;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6834910
Italiani;Vecchioni Roberto;Parabola;Parabola;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5152198
Italiani;Vecchioni Roberto;Parabola;Per La Cruna Dell'ago;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;7885664
Italiani;Vecchioni Roberto;Parabola;Povero Ragazzo;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4960360
Italiani;Vecchioni Roberto;Parabola;Speranza;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4684502
Italiani;Vecchioni Roberto;Per Amore Mio;Algeri;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6933958
Italiani;Vecchioni Roberto;Per Amore Mio;Che Dire Di Lei;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6759678
Italiani;Vecchioni Roberto;Per Amore Mio;Horses;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;7281909
Italiani;Vecchioni Roberto;Per Amore Mio;Lamento Di Un Cavaliere dell'Ordi;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5459452
Italiani;Vecchioni Roberto;Per Amore Mio;Per Amore Mio (Ultimi Giorni Sanc;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6863147
Italiani;Vecchioni Roberto;Per Amore Mio;Piccole Donne Crescono;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6777866
Italiani;Vecchioni Roberto;Per Amore Mio;Piccolo Pisello (A Ghigo);x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5695146
Italiani;Vecchioni Roberto;Per Amore Mio;Quelli Belli Come Noi;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6700126
Italiani;Vecchioni Roberto;Per Amore Mio;Tema Del Soldato Eterno E Degli A;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6476952
Italiani;Vecchioni Roberto;Per Amore Mio;Tommy;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6404194
Italiani;Vecchioni Roberto;Raccolta;Aiace;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3639296
Italiani;Vecchioni Roberto;Raccolta;Archeologia;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4245504
Italiani;Vecchioni Roberto;Raccolta;Cambio Gioco;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3506176
Italiani;Vecchioni Roberto;Raccolta;Casa Dolce Casa;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5060608
Italiani;Vecchioni Roberto;Raccolta;Dentro Gli Occhi;A;R;L;B;_;V;_;_;C;_;_;_;_;_;_;_;_;_;_;3997696
Italiani;Vecchioni Roberto;Raccolta;Fellini 81;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3756032
Italiani;Vecchioni Roberto;Raccolta;Fratelli;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3893248
Italiani;Vecchioni Roberto;Raccolta;Hollywood Hollywood;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5783552
Italiani;Vecchioni Roberto;Raccolta;I Pazzi Sono Fuori;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4415488
Italiani;Vecchioni Roberto;Raccolta;Il Fiume E Il Salice;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3571712
Italiani;Vecchioni Roberto;Raccolta;Il Re Non Si Diverte;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;9543680
Italiani;Vecchioni Roberto;Raccolta;Io Non Devo Andare In Via Ferrant;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2334720
Italiani;Vecchioni Roberto;Raccolta;L'uomo Che Si Gioca Il Cielo Ai D;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3635200
Italiani;Vecchioni Roberto;Raccolta;La Farfalla Giapponese;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4952064
Italiani;Vecchioni Roberto;Raccolta;La Leggenda Di Olaf;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4923392
Italiani;Vecchioni Roberto;Raccolta;La Tua Assenza;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4464640
Italiani;Vecchioni Roberto;Raccolta;Lo Stregone E Il Giocatore;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4151296
Italiani;Vecchioni Roberto;Raccolta;Luci A San Siro;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4151296
Italiani;Vecchioni Roberto;Raccolta;Lui Se n'è Andato;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4528128
Italiani;Vecchioni Roberto;Raccolta;Mi Manchi;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3104768
Italiani;Vecchioni Roberto;Raccolta;Morgana;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4337664
Italiani;Vecchioni Roberto;Raccolta;Ninna Nanna;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2795520
Italiani;Vecchioni Roberto;Raccolta;Parabola;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3438592
Italiani;Vecchioni Roberto;Raccolta;Parigi;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;6608896
Italiani;Vecchioni Roberto;Raccolta;Per La Cruna Di Un Ago;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5238784
Italiani;Vecchioni Roberto;Raccolta;Ragazzo Che Parti, Ragazzo Che Va;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;x;3878912
Italiani;Vecchioni Roberto;Raccolta;Ricetta Di Donna;x;x;x;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2648064
Italiani;Vecchioni Roberto;Raccolta;Sestri Levante;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4405248
Italiani;Vecchioni Roberto;Raccolta;Signor Giudice;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4304896
Italiani;Vecchioni Roberto;Raccolta;Vorrei;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3604480
Italiani;Vecchioni Roberto;Robinson;Allosanfan;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;1490944
Italiani;Vecchioni Roberto;Robinson;Come salvarsi la vita;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;1986560
Italiani;Vecchioni Roberto;Robinson;Lettera da Marsala;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2433024
Italiani;Vecchioni Roberto;Robinson;Lo Stregone ed il Giocatore;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4067328
Italiani;Vecchioni Roberto;Robinson;Luci a San Siro;x;x;x;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3907584
Italiani;Vecchioni Roberto;Robinson;Mi manchi;x;x;L;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3043328
Italiani;Vecchioni Roberto;Robinson;Robinson;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5443584
Italiani;Vecchioni Roberto;Robinson;Roland;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3235840
Italiani;Vecchioni Roberto;Robinson;Signor Giudice;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4202496
Italiani;Vecchioni Roberto;Robinson;Vorrei;x;x;L;B;S;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3538944
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Dimentica una cosa al giorno;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4608000
Italiani;Vecchioni Roberto;Rotary Club of Malindi;E invece non finisce mai;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;13742080
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Faccetta rosa (in campo azzurro);x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6176768
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Il libraio di selinunte;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6348800
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Il vecchio e il mare;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5881856
Italiani;Vecchioni Roberto;Rotary Club of Malindi;L'uomo che vorrei;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5599232
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Marika;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5292032
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Momentaneamente lontano;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;7180288
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Nini kuna;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5541888
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Rotary club of malindy;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6737920
Italiani;Vecchioni Roberto;Rotary Club of Malindi;Tango di rango;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5107712
Italiani;Vecchioni Roberto;Saldi di fine stagione;Aiace;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2275328
Italiani;Vecchioni Roberto;Saldi di fine stagione;Archeologia;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2691072
Italiani;Vecchioni Roberto;Saldi di fine stagione;Fratelli;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;2424832
Italiani;Vecchioni Roberto;Saldi di fine stagione;I Pazzi Sono Fuori;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2779136
Italiani;Vecchioni Roberto;Saldi di fine stagione;La Farfalla Giapponese;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3110912
Italiani;Vecchioni Roberto;Saldi di fine stagione;La Leggenda Di Olaf;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3069952
Italiani;Vecchioni Roberto;Saldi di fine stagione;Per Tirare Avanti;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2347008
Italiani;Vecchioni Roberto;Saldi di fine stagione;Ragazzo Che Parti, Ragazzo Che Va;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2422784
Italiani;Vecchioni Roberto;Samarcanda;Blue Notte;x;x;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;4034560
