Type;AuthorName;AlbumName;SongName;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;MoltoViv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoidit;Confusionaria;SongSize
Italiani;Martini Mia;1996 - Mimi Berté;Solai;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;A Poco A Poco;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Aiutami;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Almeno Tu Nell'universo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Altissimo Verissimo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Ancora;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Auf Der Welt;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Cosa c'è Di Strano;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Dire No;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Domani;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Eppure Stiamo Insieme;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Io Andrò;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Libre Comme Une Femme;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Mondo Nuovo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Processione;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Ruba;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Salvami;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Stavolta è Proprio No;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;Tu T' En Vas Quand Tu Veux;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Canzoni Segrete;We Can Work It Out;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Almeno tu nell'universo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Bene;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Donna sola;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;E parlo ancora di te;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Gli uomini non cambiano;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;La costruzione di un amore;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;La luce sull'insegna della sera;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;La nevicata del 56;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;L'ultimo ballo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Padre davvero;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Piccolo uomo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Quante volte;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Stiamo come stiamo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Ti regalo un sorriso;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Tu no;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;E parlo ancora di te;Vola;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Almeno tu nell'universo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Cumm' é;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Danza Pagana;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;E La Vita Racconta;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;E Non Finisce Mica Il Cielo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Gli Uomini Non Cambiano;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Inno;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;La Donna Cannone;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;La Nevicata Del '56;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Lacrime;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Medley (Minuetto, Donna sola, Piccolo uomo, Per amarti);256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Semplicemente Mimì;Stiamo Come Stiamo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Almeno tu nell'universo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Dedicato;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);E la luna bussò;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);E non finisce mica il cielo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Gli uomini non cambiano;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Il mare d'inverno;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);In alto mare;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);La donna cannone;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);La nevicata del '56;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Medley (Minuetto,Donna sola,Piccolo uomo,Per amarti);256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Ninna nanna;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Non sono una signora;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Sorelle (con Loredana Berté);Sei bellissima;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Agapimu;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Al mondo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Almeno tu nell'universo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Amore amore un corno;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Che vuoi che sia;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Credo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Donna;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Donna con lei;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Donna sola;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;E ancora canto;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;E non finisce mica il cielo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Gli uomini non cambiano;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Il Valsinha;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Inno;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Io donna io persona;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;La nevicata del 56;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Lacrime di marzo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;L'amore è il mio orizzonte;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Libera;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Minuetto;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Notturno;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Nuova gente;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Padre davvero;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Per amarti;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Piccolo uomo;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Quante volte;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Questo amore vero;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Spegni la testa;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Statte vicino a me;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Stelle;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Ti regalo un sorriso;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Martini Mia;Una donna una storia;Tu sei così;256;x;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Masini Marco;Best of;L'uomo volante;;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Italiani;Masini Marco;Best of;Principessa;;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Italiani;Masini Marco;Best of;T'innamorerai;;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Italiani;Masini Marco;Malinconia;Cenerentola innamorata;256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Masini Marco;Malinconia;E ti amo;256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Mattia Bazar;Best of;Amore Lontanissimo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Best of;Brivido Caldo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Best of;C'è tutto un mondo intorno;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Best of;Non abbassare gli occhi;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Best of;Questa Nostra Grande Storia d' Amore;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Best of;Solo tu;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Mattia Bazar;Best of;Stasera che sera;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Mattia Bazar;Best of;Ti sento;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Mattia Bazar;Best of;Vacanze romane;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Che sarà mai;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Come il primo giorno;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Grido d'amore;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Guerriero nel sole;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Il cielo di domani;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Io comincio qui;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;La verità;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Lucy;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Nel mondo dei ricordi;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Non mi svegliare;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Oh mio Signore;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Per chi canto;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Sogni svelati;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Tu sei per me;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Mattia Bazar;Profili svelati;Ubriachi di nostalgia;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Meneguzzi Paolo;Best of;Lei é;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Millennium Italia;Compilation;Amore che vieni, amore che vai (Fabrizio De Andrè);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Ancora (Edoardo De Crescenzo);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Bella (Jovanotti);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Bello e impossibile (Gianna Nannini);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Cuccurucucu (Franco Battiato);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Domenica bestiale (Fabio Concato);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;E la luna bussò (Loredana Berté);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Extraterrestre (Eugenio Finardi);;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Italiani;Millennium Italia;Compilation;Il mio corpo che cambia (Litfiba);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Il vento caldo dell'estate (Alice);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Imbranato (Tiziano Ferro);;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Italiani;Millennium Italia;Compilation;La mia banda suona il rock (Ivano Fossati);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;La pulce d'acqua (Angelo Branduardi);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;L'appuntamento (Ornella Vanoni);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Le cose che ho amato di più (Biagio Antonacci);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;L'ultimo bacio (Carmen Consoli);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Millennium Italia;Compilation;Milano e Vincenzo (Alberto Fortis);;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Italiani;Millennium Italia;Compilation;Oggi sono io (Alex Britti);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Millennium Italia;Compilation;Pensiero stupendo (Patty Pravo);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Per me è importante (Tiromancino);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Quanno chiove (Pino Daniele);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Quello che le donne non dicono (Fiorella Mannoia);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Questione di feeling (Mina & Cocciante);384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Rispetto (Zucchero);;x;.;.;.;.;.;.;.;x;.;.;.;.;.;.;x;.;.;.;0
Italiani;Millennium Italia;Compilation;Sally (Vasco Rossi);768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Sfiorivano le viole (Rino Gaetano);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Strada facendo (Claudio Baglioni);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Ti amo (Umberto Tozzi);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Tu sei l'unica donna per me (Alan Sorrenti);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Tutto quello che un uomo (Sergio Cammariere);384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Un altro giorno è andato (Francesco Guccini);384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Vacanze Romane (Mattia Bazar);;x;.;.;.;.;.;.;.;x;.;.;.;.;.;.;x;.;.;.;0
Italiani;Millennium Italia;Compilation;Voglio ridere (I Nomadi);384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Millennium Italia;Compilation;Voglio una donna (Roberto Vecchioni);256;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Mina;Best of;Oggi Sono Io;;x;.;.;.;.;.;.;.;x;.;.;.;.;.;.;x;.;.;x;0
Italiani;Mina;Best of;Riccardo Cocciante and Mina - Amore;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Italiani;Mina;Best of;Un Estate Fa;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Minghi Amedeo;Best of;I Ricordi Del Cuore;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;Best of;Trottolino Amoroso (Amedeo Minghi & Mietta);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;Best of;Vattene amore (Mietta);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Alla leggera;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Anni '60;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Due passi;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Emanuela e io;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;La breccia;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;La vita mia;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Le verdi cattedrali della memoria;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Mia vita;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Primula;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Quando l'estate verrà;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Rosa;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;In concerto;Vattene amore;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;1950;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Anni '60;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Canzoni;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Cuore di pace;896;A;R;L;B;S;V;.;.;C;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;La vita mia;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Le verdi cattedrali della memoria;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;L'immenso;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Quando l'estate verrà;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Rivederci e grazie;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Rosa;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Saint Michel;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Minghi Amedeo;La Vita Mia;Serenata;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Italiani;Modugno Domenico;Best of;Nel blu dipinto di blu;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Italiani;Morandi Gianni;C'era un ragazzo;Andavo a Cento All' Ora;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
